piece	staff	bigram_id	n0_tpc	n0_octave	n1_tpc	n1_octave	n0_midi	int_fifths	int_octaves	int_semitones
chor003	3	5	0	4	5	3	60	5	-3	-1
chor003	3	6	5	3	0	4	59	-5	3	1
chor003	3	7	0	4	2	4	60	2	-1	2
chor003	3	8	2	4	4	4	62	2	-1	2
chor003	3	9	4	4	-1	4	64	-5	3	1
chor003	3	10	-1	4	4	4	65	5	-3	-1
chor003	3	11	4	4	4	4	64	0	0	0
chor003	3	12	4	4	2	4	64	-2	1	-2
chor003	3	13	2	4	0	4	62	-2	1	-2
chor003	3	14	0	4	2	4	60	2	-1	2
chor003	3	15	2	4	8	3	62	6	-4	-6
chor003	3	16	8	3	3	3	56	-5	3	1
chor003	3	17	3	3	8	3	57	5	-3	-1
chor003	3	18	8	3	0	4	56	-8	5	4
chor003	3	19	0	4	3	3	60	3	-2	-3
chor003	3	20	3	3	1	3	57	-2	1	-2
chor003	3	21	1	3	3	3	55	2	-1	2
chor003	3	22	3	3	5	3	57	2	-1	2
chor003	3	23	5	3	5	3	59	0	0	0
chor003	3	24	5	3	5	3	59	0	0	0
chor003	3	25	5	3	3	3	59	-2	1	-2
chor003	3	26	3	3	5	3	57	2	-1	2
chor003	3	27	5	3	0	4	59	-5	3	1
chor003	3	28	0	4	6	3	60	6	-4	-6
chor003	3	29	6	3	4	4	54	-2	2	10
chor003	3	30	4	4	2	4	64	-2	1	-2
chor003	3	31	2	4	0	4	62	-2	1	-2
chor003	3	32	0	4	2	4	60	2	-1	2
chor003	3	33	2	4	4	4	62	2	-1	2
chor003	3	34	4	4	4	4	64	0	0	0
chor003	3	35	4	4	4	4	64	0	0	0
chor003	3	36	4	4	2	4	64	-2	1	-2
chor003	3	37	2	4	0	4	62	-2	1	-2
chor003	3	38	0	4	5	3	60	5	-3	-1
chor003	3	39	5	3	0	4	59	-5	3	1
chor003	3	40	0	4	0	4	60	0	0	0
chor003	3	41	0	4	5	3	60	5	-3	-1
chor003	3	42	5	3	3	3	59	-2	1	-2
chor003	3	43	3	3	3	3	57	0	0	0
chor003	3	44	3	3	-2	3	57	-5	3	1
chor003	3	45	-2	3	3	3	58	5	-3	-1
chor003	3	46	3	3	4	3	57	1	-1	-5
chor003	3	47	4	3	6	3	52	2	-1	2
chor003	3	48	6	3	8	3	54	2	-1	2
chor003	4	0	4	3	3	3	52	-1	1	5
chor003	4	1	3	3	5	3	57	2	-1	2
chor003	4	2	5	3	0	4	59	-5	3	1
chor003	4	3	0	4	5	3	60	5	-3	-1
chor003	4	4	5	3	3	3	59	-2	1	-2
chor003	4	5	3	3	8	3	57	5	-3	-1
chor003	4	6	8	3	3	3	56	-5	3	1
chor003	4	7	3	3	4	3	57	1	-1	-5
chor003	4	8	4	3	5	2	52	1	-1	-5
chor003	4	9	5	2	0	3	47	-5	3	1
chor003	4	10	0	3	2	3	48	2	-1	2
chor003	4	11	2	3	4	3	50	2	-1	2
chor003	4	12	4	3	-1	3	52	-5	3	1
chor003	4	13	-1	3	4	3	53	5	-3	-1
chor003	4	14	4	3	2	3	52	-2	1	-2
chor003	4	15	2	3	4	3	50	2	-1	2
chor003	4	16	4	3	3	2	52	-1	0	-7
chor003	4	17	3	2	6	3	45	3	-1	9
chor003	4	18	6	3	1	3	54	-5	3	1
chor003	4	19	1	3	6	3	55	5	-3	-1
chor003	4	20	6	3	4	3	54	-2	1	-2
chor003	4	21	4	3	5	3	52	1	0	7
chor003	4	22	5	3	3	3	59	-2	1	-2
chor003	4	23	3	3	1	3	57	-2	1	-2
chor003	4	24	1	3	6	3	55	5	-3	-1
chor003	4	25	6	3	4	3	54	-2	1	-2
chor003	4	26	4	3	2	3	52	-2	1	-2
chor003	4	27	2	3	0	3	50	-2	1	-2
chor003	4	28	0	3	5	2	48	5	-3	-1
chor003	4	29	5	2	4	3	47	-1	1	5
chor003	4	30	4	3	-1	3	52	-5	3	1
chor003	4	31	-1	3	0	3	53	1	-1	-5
chor003	4	32	0	3	2	3	48	2	-1	2
chor003	4	33	2	3	4	3	50	2	-1	2
chor003	4	34	4	3	3	2	52	-1	0	-7
chor003	4	35	3	2	5	2	45	2	-1	2
chor003	4	36	5	2	0	3	47	-5	3	1
chor003	4	37	0	3	2	3	48	2	-1	2
chor003	4	38	2	3	4	3	50	2	-1	2
chor003	4	39	4	3	3	2	52	-1	0	-7
chor003	4	40	3	2	3	3	45	0	1	12
chor003	4	41	3	3	8	3	57	5	-3	-1
chor003	4	42	8	3	3	3	56	-5	3	1
chor003	4	43	3	3	1	3	57	-2	1	-2
chor003	4	44	1	3	-1	3	55	-2	1	-2
chor003	4	45	-1	3	4	3	53	5	-3	-1
chor003	4	46	4	3	2	3	52	-2	1	-2
chor003	4	47	2	3	7	3	50	5	-3	-1
chor003	4	48	7	3	2	3	49	-5	3	1
chor003	4	49	2	3	9	3	50	7	-4	1
chor003	4	50	9	3	4	3	51	-5	3	1
chor004	1	0	5	4	5	4	71	0	0	0
chor004	1	1	5	4	5	4	71	0	0	0
chor004	1	2	5	4	5	4	71	0	0	0
chor004	1	3	5	4	2	5	71	-3	2	3
chor004	1	4	2	5	7	5	74	5	-3	-1
chor004	1	5	7	5	5	4	73	-2	1	-2
chor004	1	6	5	4	3	4	71	-2	1	-2
chor004	1	7	3	4	5	4	69	2	-1	2
chor004	1	8	5	4	8	4	71	3	-2	-3
chor004	1	9	8	4	4	4	68	-4	2	-4
chor004	1	10	4	4	6	4	64	2	-1	2
chor004	1	11	6	4	8	4	66	2	-1	2
chor004	1	12	8	4	10	4	68	2	-1	2
chor004	1	13	10	4	5	4	70	-5	3	1
chor004	1	14	5	4	7	5	71	2	-1	2
chor004	1	15	7	5	5	4	73	-2	1	-2
chor004	1	16	5	4	5	4	71	0	0	0
chor004	1	17	5	4	4	5	71	-1	1	5
chor004	1	18	4	5	9	5	76	5	-3	-1
chor004	1	19	9	5	7	5	75	-2	1	-2
chor004	1	20	7	5	9	5	73	2	-1	2
chor004	1	21	9	5	4	5	75	-5	3	1
chor004	1	22	4	5	9	5	76	5	-3	-1
chor004	1	23	9	5	7	5	75	-2	1	-2
chor004	1	24	7	5	5	4	73	-2	1	-2
chor004	1	25	5	4	5	4	71	0	0	0
chor004	1	26	5	4	4	5	71	-1	1	5
chor004	1	27	4	5	5	4	76	1	-1	-5
chor004	1	28	5	4	7	5	71	2	-1	2
chor004	1	29	7	5	8	4	73	1	-1	-5
chor004	1	30	8	4	3	4	68	-5	3	1
chor004	1	31	3	4	5	4	69	2	-1	2
chor004	1	32	5	4	3	4	71	-2	1	-2
chor004	1	33	3	4	8	4	69	5	-3	-1
chor004	1	34	8	4	8	4	68	0	0	0
chor004	1	35	8	4	6	4	68	-2	1	-2
chor004	1	36	6	4	3	4	66	-3	2	3
chor004	1	37	3	4	8	4	69	5	-3	-1
chor004	1	38	8	4	6	4	68	-2	1	-2
chor004	1	39	6	4	7	4	66	1	-1	-5
chor004	1	40	7	4	9	4	61	2	-1	2
chor004	1	41	9	4	4	4	63	-5	3	1
chor004	2	0	8	4	6	4	68	-2	1	-2
chor004	2	1	6	4	8	4	66	2	-1	2
chor004	2	2	8	4	3	4	68	-5	3	1
chor004	2	3	3	4	8	4	69	5	-3	-1
chor004	2	4	8	4	6	4	68	-2	1	-2
chor004	2	5	6	4	4	4	66	-2	1	-2
chor004	2	6	4	4	3	4	64	-1	1	5
chor004	2	7	3	4	8	4	69	5	-3	-1
chor004	2	8	8	4	4	4	68	-4	2	-4
chor004	2	9	4	4	6	4	64	2	-1	2
chor004	2	10	6	4	4	4	66	-2	1	-2
chor004	2	11	4	4	4	4	64	0	0	0
chor004	2	12	4	4	9	4	64	5	-3	-1
chor004	2	13	9	4	4	4	63	-5	3	1
chor004	2	14	4	4	7	4	64	3	-2	-3
chor004	2	15	7	4	6	4	61	-1	1	5
chor004	2	16	6	4	4	4	66	-2	1	-2
chor004	2	17	4	4	9	4	64	5	-3	-1
chor004	2	18	9	4	4	4	63	-5	3	1
chor004	2	19	4	4	9	4	64	5	-3	-1
chor004	2	20	9	4	4	4	63	-5	3	1
chor004	2	21	4	4	6	4	64	2	-1	2
chor004	2	22	6	4	8	4	66	2	-1	2
chor004	2	23	8	4	10	4	68	2	-1	2
chor004	2	24	10	4	5	4	70	-5	3	1
chor004	2	25	5	4	10	4	71	5	-3	-1
chor004	2	26	10	4	5	4	70	-5	3	1
chor004	2	27	5	4	5	4	71	0	0	0
chor004	2	28	5	4	6	4	71	1	-1	-5
chor004	2	29	6	4	6	4	66	0	0	0
chor004	2	30	6	4	8	4	66	2	-1	2
chor004	2	31	8	4	4	4	68	-4	2	-4
chor004	2	32	4	4	6	4	64	2	-1	2
chor004	2	33	6	4	8	4	66	2	-1	2
chor004	2	34	8	4	3	4	68	-5	3	1
chor004	2	35	3	4	4	4	69	1	-1	-5
chor004	2	36	4	4	6	4	64	2	-1	2
chor004	2	37	6	4	8	4	66	2	-1	2
chor004	2	38	8	4	6	4	68	-2	1	-2
chor004	2	39	6	4	11	4	66	5	-3	-1
chor004	2	40	11	4	4	4	65	-7	4	-1
chor004	2	41	4	4	9	4	64	5	-3	-1
chor004	2	42	9	4	7	4	63	-2	1	-2
chor004	2	43	7	4	5	3	61	-2	1	-2
chor004	2	44	5	3	5	3	59	0	0	0
chor004	2	45	5	3	7	4	59	2	-1	2
chor004	2	46	7	4	5	3	61	-2	1	-2
chor004	2	47	5	3	5	3	59	0	0	0
chor004	3	0	4	4	6	4	64	2	-1	2
chor004	3	1	6	4	4	4	66	-2	1	-2
chor004	3	2	4	4	9	4	64	5	-3	-1
chor004	3	3	9	4	4	4	63	-5	3	1
chor004	3	4	4	4	3	3	64	-1	0	-7
chor004	3	5	3	3	5	3	57	2	-1	2
chor004	3	6	5	3	7	4	59	2	-1	2
chor004	3	7	7	4	2	4	61	-5	3	1
chor004	3	8	2	4	4	4	62	2	-1	2
chor004	3	9	4	4	2	4	64	-2	1	-2
chor004	3	10	2	4	7	4	62	5	-3	-1
chor004	3	11	7	4	5	3	61	-2	1	-2
chor004	3	12	5	3	5	3	59	0	0	0
chor004	3	13	5	3	3	3	59	-2	1	-2
chor004	3	14	3	3	8	3	57	5	-3	-1
chor004	3	15	8	3	6	3	56	-2	1	-2
chor004	3	16	6	3	6	3	54	0	0	0
chor004	3	17	6	3	5	3	54	-1	1	5
chor004	3	18	5	3	10	3	59	5	-3	-1
chor004	3	19	10	3	6	3	58	-4	2	-4
chor004	3	20	6	3	8	3	54	2	-1	2
chor004	3	21	8	3	7	4	56	-1	1	5
chor004	3	22	7	4	6	3	61	-1	0	-7
chor004	3	23	6	3	6	4	54	0	1	12
chor004	3	24	6	4	6	4	66	0	0	0
chor004	3	25	6	4	5	3	66	-1	0	-7
chor004	3	26	5	3	10	3	59	5	-3	-1
chor004	3	27	10	3	9	4	58	-1	1	5
chor004	3	28	9	4	4	4	63	-5	3	1
chor004	3	29	4	4	5	3	64	1	-1	-5
chor004	3	30	5	3	4	4	59	-1	1	5
chor004	3	31	4	4	4	4	64	0	0	0
chor004	3	32	4	4	7	4	64	3	-2	-3
chor004	3	33	7	4	2	4	61	-5	3	1
chor004	3	34	2	4	7	4	62	5	-3	-1
chor004	3	35	7	4	7	4	61	0	0	0
chor004	3	36	7	4	5	3	61	-2	1	-2
chor004	3	37	5	3	5	3	59	0	0	0
chor004	3	38	5	3	4	4	59	-1	1	5
chor004	3	39	4	4	4	4	64	0	0	0
chor004	3	40	4	4	9	4	64	5	-3	-1
chor004	3	41	9	4	5	3	63	-4	2	-4
chor004	3	42	5	3	6	3	59	1	-1	-5
chor004	3	43	6	3	8	3	54	2	-1	2
chor004	4	0	4	3	9	3	52	5	-3	-1
chor004	4	1	9	3	5	2	51	-4	2	-4
chor004	4	2	5	2	4	3	47	-1	1	5
chor004	4	3	4	3	6	3	52	2	-1	2
chor004	4	4	6	3	8	3	54	2	-1	2
chor004	4	5	8	3	3	3	56	-5	3	1
chor004	4	6	3	3	4	3	57	1	-1	-5
chor004	4	7	4	3	3	2	52	-1	0	-7
chor004	4	8	3	2	9	3	45	6	-3	6
chor004	4	9	9	3	4	3	51	-5	3	1
chor004	4	10	4	3	6	3	52	2	-1	2
chor004	4	11	6	3	8	3	54	2	-1	2
chor004	4	12	8	3	7	3	56	-1	0	-7
chor004	4	13	7	3	6	3	49	-1	1	5
chor004	4	14	6	3	4	3	54	-2	1	-2
chor004	4	15	4	3	9	3	52	5	-3	-1
chor004	4	16	9	3	7	3	51	-2	1	-2
chor004	4	17	7	3	5	2	49	-2	1	-2
chor004	4	18	5	2	6	3	47	1	0	7
chor004	4	19	6	3	5	2	54	-1	0	-7
chor004	4	20	5	2	4	3	47	-1	1	5
chor004	4	21	4	3	7	3	52	3	-2	-3
chor004	4	22	7	3	9	3	49	2	-1	2
chor004	4	23	9	3	4	3	51	-5	3	1
chor004	4	24	4	3	6	3	52	2	-1	2
chor004	4	25	6	3	5	3	54	-1	1	5
chor004	4	26	5	3	8	3	59	3	-2	-3
chor004	4	27	8	3	4	3	56	-4	2	-4
chor004	4	28	4	3	6	3	52	2	-1	2
chor004	4	29	6	3	5	2	54	-1	0	-7
chor004	4	30	5	2	4	3	47	-1	1	5
chor004	4	31	4	3	8	3	52	4	-2	4
chor004	4	32	8	3	4	3	56	-4	2	-4
chor004	4	33	4	3	3	3	52	-1	1	5
chor004	4	34	3	3	5	3	57	2	-1	2
chor004	4	35	5	3	7	4	59	2	-1	2
chor004	4	36	7	4	11	3	61	4	-3	-8
chor004	4	37	11	3	6	3	53	-5	3	1
chor004	4	38	6	3	7	3	54	1	-1	-5
chor004	4	39	7	3	4	3	49	-3	2	3
chor004	4	40	4	3	5	2	52	1	-1	-5
chor004	4	41	5	2	7	3	47	2	-1	2
chor004	4	42	7	3	9	3	49	2	-1	2
chor004	4	43	9	3	4	3	51	-5	3	1
chor004	4	44	4	3	5	2	52	1	-1	-5
chor004	4	45	5	2	10	2	47	5	-3	-1
chor004	4	46	10	2	5	2	46	-5	3	1
chor004	4	47	5	2	4	2	47	-1	0	-7
chor005	1	0	2	5	4	5	74	2	-1	2
chor005	1	1	4	5	2	5	76	-2	1	-2
chor005	1	2	2	5	0	5	74	-2	1	-2
chor005	1	3	0	5	5	4	72	5	-3	-1
chor005	1	4	5	4	0	5	71	-5	3	1
chor005	1	5	0	5	2	5	72	2	-1	2
chor005	1	6	2	5	0	5	74	-2	1	-2
chor005	1	7	0	5	5	4	72	5	-3	-1
chor005	1	8	5	4	0	5	71	-5	3	1
chor005	1	9	0	5	5	4	72	5	-3	-1
chor005	1	10	5	4	3	4	71	-2	1	-2
chor005	1	11	3	4	5	4	69	2	-1	2
chor005	1	12	5	4	0	5	71	-5	3	1
chor005	1	13	0	5	2	5	72	2	-1	2
chor005	1	14	2	5	0	5	74	-2	1	-2
chor005	1	15	0	5	5	4	72	5	-3	-1
chor005	1	16	5	4	3	4	71	-2	1	-2
chor005	1	17	3	4	1	4	69	-2	1	-2
chor005	1	18	1	4	3	4	67	2	-1	2
chor005	1	19	3	4	1	4	69	-2	1	-2
chor005	1	20	1	4	1	4	67	0	0	0
chor005	1	21	1	4	3	4	67	2	-1	2
chor005	1	22	3	4	5	4	69	2	-1	2
chor005	1	23	5	4	0	5	71	-5	3	1
chor005	1	24	0	5	5	4	72	5	-3	-1
chor005	1	25	5	4	3	4	71	-2	1	-2
chor005	1	26	3	4	5	4	69	2	-1	2
chor005	1	27	5	4	3	4	71	-2	1	-2
chor005	1	28	3	4	1	4	69	-2	1	-2
chor005	1	29	1	4	1	4	67	0	0	0
chor005	1	30	1	4	3	4	67	2	-1	2
chor005	1	31	3	4	5	4	69	2	-1	2
chor005	1	32	5	4	0	5	71	-5	3	1
chor005	1	33	0	5	2	5	72	2	-1	2
chor005	1	34	2	5	4	5	74	2	-1	2
chor005	1	35	4	5	5	4	76	1	-1	-5
chor005	1	36	5	4	7	5	71	2	-1	2
chor005	1	37	7	5	2	5	73	-5	3	1
chor005	1	38	2	5	5	4	74	3	-2	-3
chor005	1	39	5	4	0	5	71	-5	3	1
chor005	1	40	0	5	2	5	72	2	-1	2
chor005	1	41	2	5	4	5	74	2	-1	2
chor005	1	42	4	5	2	5	76	-2	1	-2
chor005	1	43	2	5	0	5	74	-2	1	-2
chor005	1	44	0	5	5	4	72	5	-3	-1
chor005	1	45	5	4	0	5	71	-5	3	1
chor005	1	46	0	5	5	4	72	5	-3	-1
chor005	1	47	5	4	4	5	71	-1	1	5
chor005	1	48	4	5	4	5	76	0	0	0
chor005	1	49	4	5	4	5	76	0	0	0
chor005	1	50	4	5	3	4	76	-1	0	-7
chor005	1	51	3	4	2	5	69	-1	1	5
chor005	1	52	2	5	0	5	74	-2	1	-2
chor005	1	53	0	5	5	4	72	5	-3	-1
chor005	1	54	5	4	3	4	71	-2	1	-2
chor005	1	55	3	4	0	5	69	-3	2	3
chor005	1	56	0	5	5	4	72	5	-3	-1
chor005	1	57	5	4	3	4	71	-2	1	-2
chor005	1	58	3	4	1	4	69	-2	1	-2
chor005	1	59	1	4	3	4	67	2	-1	2
chor005	1	60	3	4	1	4	69	-2	1	-2
chor005	1	61	1	4	-1	4	67	-2	1	-2
chor005	1	62	-1	4	4	4	65	5	-3	-1
chor005	1	63	4	4	2	4	64	-2	1	-2
chor005	1	64	2	4	2	4	62	0	0	0
chor005	1	65	2	4	1	4	62	-1	1	5
chor005	1	66	1	4	3	4	67	2	-1	2
chor005	1	67	3	4	5	4	69	2	-1	2
chor005	1	68	5	4	0	5	71	-5	3	1
chor005	1	69	0	5	2	5	72	2	-1	2
chor005	1	70	2	5	0	5	74	-2	1	-2
chor005	1	71	0	5	5	4	72	5	-3	-1
chor005	1	72	5	4	3	4	71	-2	1	-2
chor005	1	73	3	4	5	4	69	2	-1	2
chor005	1	74	5	4	0	5	71	-5	3	1
chor005	1	75	0	5	3	4	72	3	-2	-3
chor005	1	76	3	4	1	4	69	-2	1	-2
chor005	2	0	1	4	1	4	67	0	0	0
chor005	2	1	1	4	6	4	67	5	-3	-1
chor005	2	2	6	4	1	4	66	-5	3	1
chor005	2	3	1	4	6	4	67	5	-3	-1
chor005	2	4	6	4	4	4	66	-2	1	-2
chor005	2	5	4	4	1	4	64	-3	2	3
chor005	2	6	1	4	1	4	67	0	0	0
chor005	2	7	1	4	6	4	67	5	-3	-1
chor005	2	8	6	4	1	4	66	-5	3	1
chor005	2	9	1	4	3	4	67	2	-1	2
chor005	2	10	3	4	1	4	69	-2	1	-2
chor005	2	11	1	4	1	4	67	0	0	0
chor005	2	12	1	4	1	4	67	0	0	0
chor005	2	13	1	4	1	4	67	0	0	0
chor005	2	14	1	4	1	4	67	0	0	0
chor005	2	15	1	4	6	4	67	5	-3	-1
chor005	2	16	6	4	2	4	66	-4	2	-4
chor005	2	17	2	4	2	4	62	0	0	0
chor005	2	18	2	4	2	4	62	0	0	0
chor005	2	19	2	4	4	4	62	2	-1	2
chor005	2	20	4	4	6	4	64	2	-1	2
chor005	2	21	6	4	4	4	66	-2	1	-2
chor005	2	22	4	4	4	4	64	0	0	0
chor005	2	23	4	4	2	4	64	-2	1	-2
chor005	2	24	2	4	2	4	62	0	0	0
chor005	2	25	2	4	0	4	62	-2	1	-2
chor005	2	26	0	4	5	3	60	5	-3	-1
chor005	2	27	5	3	4	4	59	-1	1	5
chor005	2	28	4	4	2	4	64	-2	1	-2
chor005	2	29	2	4	4	4	62	2	-1	2
chor005	2	30	4	4	-1	4	64	-5	3	1
chor005	2	31	-1	4	4	4	65	5	-3	-1
chor005	2	32	4	4	6	4	64	2	-1	2
chor005	2	33	6	4	1	4	66	-5	3	1
chor005	2	34	1	4	6	4	67	5	-3	-1
chor005	2	35	6	4	1	4	66	-5	3	1
chor005	2	36	1	4	3	4	67	2	-1	2
chor005	2	37	3	4	6	4	69	3	-2	-3
chor005	2	38	6	4	2	4	66	-4	2	-4
chor005	2	39	2	4	1	4	62	-1	1	5
chor005	2	40	1	4	1	4	67	0	0	0
chor005	2	41	1	4	3	4	67	2	-1	2
chor005	2	42	3	4	5	4	69	2	-1	2
chor005	2	43	5	4	5	4	71	0	0	0
chor005	2	44	5	4	8	4	71	3	-2	-3
chor005	2	45	8	4	3	4	68	-5	3	1
chor005	2	46	3	4	8	4	69	5	-3	-1
chor005	2	47	8	4	5	4	68	-3	2	3
chor005	2	48	5	4	3	4	71	-2	1	-2
chor005	2	49	3	4	4	4	69	1	-1	-5
chor005	2	50	4	4	0	4	64	-4	2	-4
chor005	2	51	0	4	2	4	60	2	-1	2
chor005	2	52	2	4	4	4	62	2	-1	2
chor005	2	53	4	4	-1	4	64	-5	3	1
chor005	2	54	-1	4	4	4	65	5	-3	-1
chor005	2	55	4	4	2	4	64	-2	1	-2
chor005	2	56	2	4	0	4	62	-2	1	-2
chor005	2	57	0	4	3	4	60	3	-1	9
chor005	2	58	3	4	2	4	69	-1	0	-7
chor005	2	59	2	4	4	4	62	2	-1	2
chor005	2	60	4	4	-1	4	64	-5	3	1
chor005	2	61	-1	4	4	4	65	5	-3	-1
chor005	2	62	4	4	2	4	64	-2	1	-2
chor005	2	63	2	4	4	4	62	2	-1	2
chor005	2	64	4	4	4	4	64	0	0	0
chor005	2	65	4	4	2	4	64	-2	1	-2
chor005	2	66	2	4	2	4	62	0	0	0
chor005	2	67	2	4	7	4	62	5	-3	-1
chor005	2	68	7	4	2	4	61	-5	3	1
chor005	2	69	2	4	2	4	62	0	0	0
chor005	2	70	2	4	0	4	62	-2	1	-2
chor005	2	71	0	4	5	3	60	5	-3	-1
chor005	2	72	5	3	3	3	59	-2	1	-2
chor005	2	73	3	3	1	3	57	-2	1	-2
chor005	2	74	1	3	6	3	55	5	-3	-1
chor005	2	75	6	3	1	3	54	-5	3	1
chor005	2	76	1	3	1	4	55	0	1	12
chor005	2	77	1	4	6	4	67	5	-3	-1
chor005	2	78	6	4	1	4	66	-5	3	1
chor005	2	79	1	4	1	4	67	0	0	0
chor005	2	80	1	4	1	4	67	0	0	0
chor005	2	81	1	4	1	4	67	0	0	0
chor005	2	82	1	4	6	4	67	5	-3	-1
chor005	2	83	6	4	2	4	66	-4	2	-4
chor005	3	0	5	3	0	4	59	-5	3	1
chor005	3	1	0	4	5	3	60	5	-3	-1
chor005	3	2	5	3	3	3	59	-2	1	-2
chor005	3	3	3	3	4	4	57	1	0	7
chor005	3	4	4	4	3	3	64	-1	0	-7
chor005	3	5	3	3	5	3	57	2	-1	2
chor005	3	6	5	3	0	4	59	-5	3	1
chor005	3	7	0	4	4	4	60	4	-2	4
chor005	3	8	4	4	2	4	64	-2	1	-2
chor005	3	9	2	4	2	4	62	0	0	0
chor005	3	10	2	4	2	4	62	0	0	0
chor005	3	11	2	4	2	4	62	0	0	0
chor005	3	12	2	4	1	3	62	-1	0	-7
chor005	3	13	1	3	3	3	55	2	-1	2
chor005	3	14	3	3	5	3	57	2	-1	2
chor005	3	15	5	3	1	3	59	-4	2	-4
chor005	3	16	1	3	4	4	55	3	-1	9
chor005	3	17	4	4	3	3	64	-1	0	-7
chor005	3	18	3	3	5	3	57	2	-1	2
chor005	3	19	5	3	0	4	59	-5	3	1
chor005	3	20	0	4	5	3	60	5	-3	-1
chor005	3	21	5	3	5	3	59	0	0	0
chor005	3	22	5	3	3	3	59	-2	1	-2
chor005	3	23	3	3	2	4	57	-1	1	5
chor005	3	24	2	4	1	3	62	-1	0	-7
chor005	3	25	1	3	3	3	55	2	-1	2
chor005	3	26	3	3	3	3	57	0	0	0
chor005	3	27	3	3	1	3	57	-2	1	-2
chor005	3	28	1	3	1	3	55	0	0	0
chor005	3	29	1	3	6	3	55	5	-3	-1
chor005	3	30	6	3	1	3	54	-5	3	1
chor005	3	31	1	3	1	3	55	0	0	0
chor005	3	32	1	3	1	3	55	0	0	0
chor005	3	33	1	3	1	3	55	0	0	0
chor005	3	34	1	3	1	3	55	0	0	0
chor005	3	35	1	3	1	3	55	0	0	0
chor005	3	36	1	3	1	3	55	0	0	0
chor005	3	37	1	3	3	3	55	2	-1	2
chor005	3	38	3	3	5	3	57	2	-1	2
chor005	3	39	5	3	3	3	59	-2	1	-2
chor005	3	40	3	3	3	3	57	0	0	0
chor005	3	41	3	3	1	3	57	-2	1	-2
chor005	3	42	1	3	1	3	55	0	0	0
chor005	3	43	1	3	2	4	55	1	0	7
chor005	3	44	2	4	0	4	62	-2	1	-2
chor005	3	45	0	4	5	3	60	5	-3	-1
chor005	3	46	5	3	3	3	59	-2	1	-2
chor005	3	47	3	3	4	4	57	1	0	7
chor005	3	48	4	4	4	4	64	0	0	0
chor005	3	49	4	4	4	4	64	0	0	0
chor005	3	50	4	4	4	4	64	0	0	0
chor005	3	51	4	4	2	4	64	-2	1	-2
chor005	3	52	2	4	0	4	62	-2	1	-2
chor005	3	53	0	4	5	3	60	5	-3	-1
chor005	3	54	5	3	3	3	59	-2	1	-2
chor005	3	55	3	3	3	3	57	0	0	0
chor005	3	56	3	3	8	3	57	5	-3	-1
chor005	3	57	8	3	3	3	56	-5	3	1
chor005	3	58	3	3	5	3	57	2	-1	2
chor005	3	59	5	3	8	3	59	3	-2	-3
chor005	3	60	8	3	3	3	56	-5	3	1
chor005	3	61	3	3	8	3	57	5	-3	-1
chor005	3	62	8	3	3	3	56	-5	3	1
chor005	3	63	3	3	4	3	57	1	-1	-5
chor005	3	64	4	3	6	3	52	2	-1	2
chor005	3	65	6	3	1	3	54	-5	3	1
chor005	3	66	1	3	2	4	55	1	0	7
chor005	3	67	2	4	0	4	62	-2	1	-2
chor005	3	68	0	4	-2	3	60	-2	1	-2
chor005	3	69	-2	3	3	3	58	5	-3	-1
chor005	3	70	3	3	3	3	57	0	0	0
chor005	3	71	3	3	1	3	57	-2	1	-2
chor005	3	72	1	3	6	3	55	5	-3	-1
chor005	3	73	6	3	6	3	54	0	0	0
chor005	3	74	6	3	1	3	54	-5	3	1
chor005	3	75	1	3	2	4	55	1	0	7
chor005	3	76	2	4	2	4	62	0	0	0
chor005	3	77	2	4	4	4	62	2	-1	2
chor005	3	78	4	4	2	4	64	-2	1	-2
chor005	3	79	2	4	4	4	62	2	-1	2
chor005	3	80	4	4	2	4	64	-2	1	-2
chor005	3	81	2	4	0	4	62	-2	1	-2
chor005	3	82	0	4	2	4	60	2	-1	2
chor005	3	83	2	4	4	4	62	2	-1	2
chor005	3	84	4	4	2	4	64	-2	1	-2
chor005	3	85	2	4	0	4	62	-2	1	-2
chor005	3	86	0	4	5	3	60	5	-3	-1
chor005	4	0	1	3	0	3	55	-1	0	-7
chor005	4	1	0	3	2	3	48	2	-1	2
chor005	4	2	2	3	4	3	50	2	-1	2
chor005	4	3	4	3	6	3	52	2	-1	2
chor005	4	4	6	3	1	3	54	-5	3	1
chor005	4	5	1	3	3	3	55	2	-1	2
chor005	4	6	3	3	2	3	57	-1	0	-7
chor005	4	7	2	3	1	3	50	-1	1	5
chor005	4	8	1	3	6	3	55	5	-3	-1
chor005	4	9	6	3	1	3	54	-5	3	1
chor005	4	10	1	3	6	3	55	5	-3	-1
chor005	4	11	6	3	4	3	54	-2	1	-2
chor005	4	12	4	3	5	2	52	1	-1	-5
chor005	4	13	5	2	0	3	47	-5	3	1
chor005	4	14	0	3	2	3	48	2	-1	2
chor005	4	15	2	3	1	2	50	-1	0	-7
chor005	4	16	1	2	1	3	43	0	1	12
chor005	4	17	1	3	6	3	55	5	-3	-1
chor005	4	18	6	3	4	3	54	-2	1	-2
chor005	4	19	4	3	2	3	52	-2	1	-2
chor005	4	20	2	3	4	3	50	2	-1	2
chor005	4	21	4	3	6	3	52	2	-1	2
chor005	4	22	6	3	1	3	54	-5	3	1
chor005	4	23	1	3	2	3	55	1	-1	-5
